tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
d39cd552-ee74-46ff-ae7f-9db2e9772e6a,None,bb7c0f44-35d0-11ea-a67f-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Sarasvatī Nani, view from SE; photo by Nashib Kafle; 2020-01-06</p>
",/files/uploadedfiles/LAL0108_P_20200106_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b0d83c97-d94d-409e-862f-7fab2a323e6e,None,bbb0b3d2-e681-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Hona Bāhāḥ, full view from NW<strong>; </strong>photo by Nashib Kafle; 2019-03-09</p>
",/files/uploadedfiles/LAL1670_P_20190309_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c42496d0-0679-4911-855d-4ee08b6f00d8,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL1330"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL1330</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Keśavanārāyaṇa Coka, courtyard with the north wing under restoration, view from S (August 2019)</p>
",/files/uploadedfiles/LAL1330_P_20190717.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
9b979f28-c189-4e68-8162-59347f01e8a3,None,bbf0265a-2f5e-46cf-a7b1-321c77b3d84b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Ilachen Phalcā 2, view from S; photo by Rishi Amatya; 2020-12-29</p>
",/files/uploadedfiles/LAL4087_P_20201229_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e380e170-2ac2-405d-9800-5e5088ef5f6b,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Cvalcā Phalcā at Pinchẽ, view from SW; photo by Christiane&nbsp;Brosius; 2019-02-18</p>
",/files/uploadedfiles/LAL4007_P_20190218_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
e8213135-a4bd-46e1-b2fb-eedcfbe84293,None,bc7fbe06-eec3-4f9d-8bf0-e72186e51e0b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Dhanasiṃ Bāhāḥ, shrine room, view from N; photo by Thomas Schrom;&nbsp;2021-02-11</p>
",/files/uploadedfiles/KAT1040_P_20210211_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
75501c47-8a33-4b9d-a8b9-fc8198cfcc8a,None,bd721439-4d10-41da-b917-532f375c7d40,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lagã Bāhāḥ, view from E; photo by Sabrina Dangol; 2020-12-05</p>
",/files/uploadedfiles/LAL2810_P_20201205_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
58b7f488-a22c-4749-801d-b71c4a0288af,None,bd790583-27ca-4af9-8c0f-19a8ef459c91,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" /></p>

<p>If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Kos Pillars, view from E; photo by David C. Andolfatto; 2014-09-07</p>
",/files/uploadedfiles/MUG0060_H_20140907.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
fd78b80f-0833-4fca-b590-56221f8eabf9,None,bdca6826-e8d3-11e9-b125-0242ac130002,,"<p>Kvālkhu Gaṇeśa Mandira, view from SW (June 2019)</p>
",/files/uploadedfiles/LAL1120_P_20190604_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d190ae5f-aa66-4a51-9ba0-719a35dddeeb,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Thārpa Maṣṭā Temple, view from south-east; photo by David C. Andolfatto; 2014-09-06</p>
",/files/uploadedfiles/MUG0160_H_20140906_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
412a0850-4c72-4598-ab69-d2de9f4e3378,None,bde08b8a-e5ed-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Māghe Dāphā Phalcā, view from S; photo by Nashib Kafle;&nbsp;2019-12-01&nbsp;</p>
",/files/uploadedfiles/LAL4156_P_20191201_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
59b92d20-7fe0-4b55-b351-f361abf93044,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tashi Thongmon Gumbā, view from E; photo by Thomas Schrom; 2021-05-04</p>
",/files/uploadedfiles/SOL0010_P_20210504_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
0d6795f0-8b70-4307-af5a-f1038248c6bb,None,bee5d202-74c6-11ea-a71c-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tāpā Hiti Phalcā West, view from SW; photo by Thomas Schrom;&nbsp;2020-03-30</p>
",/files/uploadedfiles/LAL4200_P_20200330_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
846b3f8f-3255-4c8e-bd1c-69f2db2d345f,None,c0655dd4-e671-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Kisi Phalcā, view from NW; photo by Bijay Basukala; 2018-12-04</p>
",/files/uploadedfiles/LAL4158_P_20181204_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d873f10c-d78a-43ee-bca2-7fcc56cf5f6f,None,c07ed9a8-8a2b-4453-9478-803722743140,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Kṛṣṇa Mandira, view from W; photo by Yogesh Budathoki; 2020-07-05</p>
",/files/uploadedfiles/LAL1450_P_20200705_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
a5bb0929-6511-4163-b684-4b110088c11f,None,c0e068c4-3861-4dda-b854-bf9090b1943b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jhatāpvaḥ Phalcā, view from N; photo by Yogesh Budathoki; 2020-05-31</p>
",/files/uploadedfiles/LAL4190_P_20200531_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
