tileid,parenttile_id,resourceinstance_id,Object name,Object image,Object image caption,object short description,Object identification number,sortorder,provisionaledits,nodegroup_id
e0e8249d-9efc-4402-9aa6-5681e99a7689,1bee547c-dd73-4b75-9619-19cde1ca787b,e73522eb-0ce8-4bca-99a2-add0f09eb964,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT1000-008_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, Dharmadhātujinālaya Caitya, view from SW; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-008,0,,4b849918-9eea-11e9-8b93-0242ac120006
76c43ae3-ea42-4832-b116-227f0c9816c9,a1a2e5b6-6f04-43db-8e67-81ab90132c31,e73522eb-0ce8-4bca-99a2-add0f09eb964,Bagalāmukhī,/files/uploadedfiles/KAT1000-009_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, statue of Vagalāmukhī, view from N; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-009,0,,4b849918-9eea-11e9-8b93-0242ac120006
817f3ed1-72c1-4120-8265-a539dc9fd070,bbe8c8e5-6cb4-4db7-9bd5-0944879a74ae,e73522eb-0ce8-4bca-99a2-add0f09eb964,Gaṇeśa,/files/uploadedfiles/KAT1000-010_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, statue of Gaṇeśa, view from N; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-010,0,,4b849918-9eea-11e9-8b93-0242ac120006
65f95d7b-2372-41d2-a0bc-f8efe37e05bc,587a33c7-7efe-475d-b1dc-02b5675170bf,e73522eb-0ce8-4bca-99a2-add0f09eb964,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT1000-011_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, Dharmadhātujinālaya Caitya, view from S; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-011,0,,4b849918-9eea-11e9-8b93-0242ac120006
f5414b36-0ef5-462a-a301-6b082d894ea0,93584ff7-1b57-4040-a8ac-20c889447af4,e73522eb-0ce8-4bca-99a2-add0f09eb964,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT1000-012_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, Dharmadhātujinālaya Caitya, view from S; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-012,0,,4b849918-9eea-11e9-8b93-0242ac120006
337be607-6689-448d-93fd-f64786fef1a8,b26eb06c-cb9d-495c-bbe9-f94e3065b3ce,e73522eb-0ce8-4bca-99a2-add0f09eb964,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT1000-013_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, Dharmadhātujinālaya Caitya, view from N; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-013,0,,4b849918-9eea-11e9-8b93-0242ac120006
9fc56d7f-56a6-4227-b55e-d99d0a9a3e15,0086ebf5-de1b-46d5-ae95-2e551fd63edd,e73522eb-0ce8-4bca-99a2-add0f09eb964,Akṣobhya,/files/uploadedfiles/KAT1000-014_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, statue of Akṣobhya, view from S; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-014,0,,4b849918-9eea-11e9-8b93-0242ac120006
e030c60a-1f66-432e-97ee-6b78963f1df3,6a78518a-4944-4d2f-a51d-1864da4f01c5,e73522eb-0ce8-4bca-99a2-add0f09eb964,Viṣṇu,/files/uploadedfiles/KAT1000-015_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, statue of Viṣṇu, view from W; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-015,0,,4b849918-9eea-11e9-8b93-0242ac120006
4e5b27c0-1fcf-4bb7-984c-4def992c1438,57161240-2554-429f-8ec3-bee3bb435ac9,e73522eb-0ce8-4bca-99a2-add0f09eb964,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT1000-016_P_20210223_01.jpg,"<p>Cībhāḥkhyaḥ Caitya, Dharmadhātujinālaya Caitya, view from NW; photo by Yogesh Budathoki; 2021-02-23</p>
",,KAT1000-016,0,,4b849918-9eea-11e9-8b93-0242ac120006
1d577731-0f1c-4665-a383-88a27f3969c0,fd7eadcf-28bc-4c37-8664-d32a442291fe,e73fb90e-4a7e-4ec5-b889-774943bba723,Sukhāvati Lokeśvara,/files/uploadedfiles/LAL1460_P_20200929_13.jpg,"<p>Dhum Bāhāḥ, statue of Sukhāvatīlokeśvara, view from E; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-0013 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
f43682f0-0c4f-425f-a1cf-0a51ffba47c4,9da99703-3291-45ab-b8bb-d40c9d992338,e73fb90e-4a7e-4ec5-b889-774943bba723,Dharmadhātu,/files/uploadedfiles/LAL1460_P_20200929_07.jpg,"<p>Dhum Bāhāḥ, Dharmadhātu, view from W; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-007 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
c868b5f7-6bdc-49d1-bda4-0a8460edc787,01472ba3-abef-4ad1-a379-89669beccc1f,e73fb90e-4a7e-4ec5-b889-774943bba723,Statue of Male Donor,/files/uploadedfiles/LAL1460_P_20200929_03.jpg,"<p>Dhum Bāhāḥ, statue of a male donor, view from S; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-003 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
440f0e81-e465-46ce-8041-1d4a9be39ae2,fdd8483e-f3cc-4376-a1be-1a47ff579920,e73fb90e-4a7e-4ec5-b889-774943bba723,Prajñāpāramitā,/files/uploadedfiles/LAL1460_P_20200929_12.jpg,"<p>Dhum Bāhāḥ, statue of Prajñāpāramitā, view from S; photo by Rishi Amatya; 2020-09-29</p>

<p>&nbsp;</p>
",,LAL1460-0012 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
11508b42-0c1a-48b4-b3d8-87e4b66fc1ff,69463020-1cfe-47d3-9ac7-f13589a2a880,e73fb90e-4a7e-4ec5-b889-774943bba723,Statue of Donor Family,/files/uploadedfiles/LAL1460_P_20200929_14.jpg,"<p>Dhum Bāhāḥ, statue of donors Family, view from S; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-0014 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
bc966349-3ecf-4b4a-a7b3-338a9a7325a4,af7f693f-f58a-4f39-adb8-280bf06875a5,e73fb90e-4a7e-4ec5-b889-774943bba723,Sarasvatī,/files/uploadedfiles/LAL1460_P_20200929_09.jpg,"<p>Dhum Bāhāḥ, statue of Sarasvatī, view from E; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-009 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
d6742072-77d4-4a8e-8a5e-4e4cc796857c,077cac82-4031-4248-bc48-ea8527aace66,e73fb90e-4a7e-4ec5-b889-774943bba723,Lokeśvara (B),/files/uploadedfiles/LAL1460_P_20200929_08.jpg,"<p>Dhum Bāhāḥ, statue of Lokeśvara (B), view from E; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-008 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
e6566f5d-66f7-49b6-b3e6-924f19a311a4,fb8bfd04-2084-43d5-ad42-e1f5548701cf,e73fb90e-4a7e-4ec5-b889-774943bba723,Gaṇeśa (A),/files/uploadedfiles/LAL1460_P_20200929_10.jpg,"<p>Dhum Bāhāḥ, statue of Gaṇeśa (A), view from E; photo by Rishi Amatya; 2020-09-29</p>

<p>&nbsp;</p>
",,LAL1460-0010 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
ddf7bbea-abfd-481a-8edd-ff3cd8c83c37,62696957-49ad-4f71-8373-fdde671dae6e,e73fb90e-4a7e-4ec5-b889-774943bba723,Statue of Female Donor (B),/files/uploadedfiles/LAL1460_P_20200929_04.jpg,"<p>Dhum Bāhāḥ, statue of a female donor (B), view from S; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-004 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
3c219b3c-6ad8-459e-94d3-32b7de5a288c,8954cfc3-05d7-4e15-86f4-e3c5a7f59afb,e73fb90e-4a7e-4ec5-b889-774943bba723,Nāmasaṇgīti,/files/uploadedfiles/LAL1460_P_20200929_15.jpg,"<p>Dhum Bāhāḥ, statue of Nāmasaṅgīti, view from N; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-0015 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
25435cae-5875-428e-b609-8e80121061f6,e3b34025-e41a-40aa-972b-d5b624868828,e73fb90e-4a7e-4ec5-b889-774943bba723,Gaṇeśa (B),/files/uploadedfiles/LAL1460_P_20200929_16.jpg,"<p>Dhum Bāhāḥ, statue of Gaṇeśa (B), view from W; photo by Rishi Amatya; 2020-09-29</p>

<p>&nbsp;</p>
",,LAL1460-0016 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
9a1d7dd7-41c9-4182-a78a-286bb5129b09,2910210a-37ef-4ecc-9480-1531207bc188,e73fb90e-4a7e-4ec5-b889-774943bba723,Vasundharā,/files/uploadedfiles/LAL1460_P_20200929_17.jpg,"<p>Dhum Bāhāḥ, statue of Vasundharā, view from W; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-0017 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
d306b17a-2a9c-4635-9b51-442968905b4f,834a016f-d431-4442-8d0a-08a70bc25bbc,e73fb90e-4a7e-4ec5-b889-774943bba723,Caitya,/files/uploadedfiles/LAL1460_P_20200929_05.jpg,"<p>Dhum Bāhāḥ, Caitya, view from W; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-005 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
29267664-23a4-425a-b605-a12557f2bda9,c5e2f626-4362-40b4-93c8-15c88de41b91,e73fb90e-4a7e-4ec5-b889-774943bba723,Mahākāla,/files/uploadedfiles/LAL1460_P_20200929_11.jpg,"<p>Dhum Bāhāḥ, statue of Mahākāla, view from S; photo by Rishi Amatya; 2020-09-29</p>
",, LAL1460-0011 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
243ee697-8061-4abd-a94a-f4f0b15c6e69,49567d08-5f15-41a3-a613-11b4ad2602b8,e73fb90e-4a7e-4ec5-b889-774943bba723,Akṣyobhya,/files/uploadedfiles/LAL1460_P_20200929_01.jpg,"<p>Dhum Bāhāḥ, statue of Akṣyobhya, view from N; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-001 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
bdbef468-ae5c-4586-b813-01d7121e9539,17314695-05e6-44b4-bfc6-d72970240bbb,e73fb90e-4a7e-4ec5-b889-774943bba723,Statue of Female Donor (A),/files/uploadedfiles/LAL1460_P_20200929_02.jpg,"<p>Dhum Bāhāḥ, statue of a female donor (A), view from S; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-002 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
944846ab-985c-43c0-9253-09e1296a8263,ecae7195-a0b7-4f40-aaa1-854e96eebbe8,e73fb90e-4a7e-4ec5-b889-774943bba723,Lokeśvara (A),/files/uploadedfiles/LAL1460_P_20200929_06.jpg,"<p>Dhum Bāhāḥ, statue of Lokeśvara (A), view from W; photo by Rishi Amatya; 2020-09-29</p>
",,LAL1460-006 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
542bc2c1-3011-4711-9a9d-bf10c3ecbba5,8626066f-1cc3-4ef4-a6e0-d55609d2d6f5,e78429eb-76fd-429a-869b-d06884f69467,Bhagīratha (A),/files/uploadedfiles/KIR0079-003_P_20210110_01.jpg,"<p>Hitigāḥcā, statue of Bhagīratha (A), view from S; photo by Yogesh Budathoki; 2021-01-10</p>
",,KIR0079-003,0,,4b849918-9eea-11e9-8b93-0242ac120006
a990cf65-17ee-44aa-9664-701900ac43a2,3ddbd5d3-a49b-46aa-888e-d1b3accbd242,e78429eb-76fd-429a-869b-d06884f69467,Unknown deity,/files/uploadedfiles/KIR0079-002_P_20210110_01.jpg,"<p>Hitigāḥcā, damaged statue of an unknown deity, view from S; photo by Yogesh Budathoki; 2021-01-10</p>
",,KIR0079-002,0,,4b849918-9eea-11e9-8b93-0242ac120006
5b1fb308-f659-4839-bed6-df1081812961,44ae49f7-d82a-4408-b01b-ba7b64320070,e78429eb-76fd-429a-869b-d06884f69467,Water spout,/files/uploadedfiles/KIR0079-001_P_20210110_01.jpg,"<p>Hitigāḥcā, water spout, view from SE; photo by Yogesh Budathoki; 2021-01-10</p>
",,KIR0079-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
5002a34a-b23e-490f-942d-9d67fae0e938,de88db74-1b13-4de4-89af-ed01a712081b,e78429eb-76fd-429a-869b-d06884f69467,Jaḥdhuṃhiti,/files/uploadedfiles/KIR0079-004_P_20210110_01.jpg,"<p>Hitigāḥcā, <em>jaḥdhuṃhiti</em>, view from W; photo by Yogesh Budathoki; 2021-01-10</p>
",,KIR0079-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
306f5afe-5498-478d-bcb7-0eb4000a5e6a,fcbd5cb6-9524-43c1-ada0-32d70dc421b2,e78429eb-76fd-429a-869b-d06884f69467,Bhagīratha (B),/files/uploadedfiles/KIR0079-005_P_20210110_01.jpg,"<p>Hitigāḥcā, statue of Bhagīratha (B) below the <em>jaḥdhuṃhiti</em>, view from W; photo by Yogesh Budathoki; 2021-01-10</p>
",,KIR0079-005,0,,4b849918-9eea-11e9-8b93-0242ac120006
6ccb8f5f-ed5a-49d3-a8fb-d0ca213427f2,1d8aca83-47ab-4b4a-8e08-b72d48df9a96,e7ad4210-ca99-11e9-b993-0242ac140002,"<p>Statue of Padmapāṇi Lokeśvara</p>
",/files/uploadedfiles/LAL4109-001_P_20190809_01.jpg,"<p>Dabū Phalcā, statue of Lokeśvara, view from E (August 2019)</p>
","<p>This image of Padmapāṇi Lokeśvara&nbsp;standing upon a lotus pedestal has been attached to the wall of the Phalcā. Lokeśvara is wearing a flower garland, holding a lotus flower in his left hand and performing&nbsp;<em>varada</em>&nbsp;with his right hand.</p>
",LAL4109-001,0,,4b849918-9eea-11e9-8b93-0242ac120006
d9db52dc-a01d-4964-8bc4-3663686d3044,47ae7797-00f8-4382-a5a7-33b7745ac360,e82b6796-485c-4df1-8a87-31fb7b52abb4,Jalaharyoparijinālaṅkṛta Caitya,/files/uploadedfiles/KAT3200_P_20210308_46.jpg,"<p>Vijayeśvarī, Jalaharyoparijinālaṅkṛta Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-038 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
9803446d-b535-46db-9d97-4f9cc458b409,941ed899-3b4b-41b9-b7a6-406f6b84fa9a,e82b6796-485c-4df1-8a87-31fb7b52abb4,Vajradhātu Caitya,/files/uploadedfiles/KAT3200_P_20210308_45.jpg,"<p>Vijayeśvarī, Vajradhātu Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-037 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
b9592f46-b587-41a7-bab8-de0764b82328,7abc217e-0c2a-4366-b85d-94a2a82bac6b,e82b6796-485c-4df1-8a87-31fb7b52abb4,Pañcāvalīyukta Caitya,/files/uploadedfiles/KAT3200_P_20210308_44.jpg,"<p>Vijayeśvarī, Pañcāvalīyukta Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-036 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
851de7d6-9e2c-4650-a808-c4fab67cf66d,969e9436-9b99-40a3-9f20-db353f0e28d2,e82b6796-485c-4df1-8a87-31fb7b52abb4,Licchavi Caitya,/files/uploadedfiles/KAT3200_P_20210308_43.jpg,"<p>Vijayeśvarī, Licchavi Caitya, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-035 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
154779d4-eb2a-4da7-9361-6707bf461263,e8e24d49-cc3a-43aa-9aa3-a3cbf2a8ca9e,e82b6796-485c-4df1-8a87-31fb7b52abb4,Mañjuśrī,/files/uploadedfiles/KAT3200_P_20210308_42.jpg,"<p>Vijayeśvarī, Mañjuśrī, view from W; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-034 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
9b32f391-e72e-47fa-9aa9-8b1e2e5f587e,61153730-885d-4f45-94f6-62614e06c6af,e82b6796-485c-4df1-8a87-31fb7b52abb4,Mahākāla,/files/uploadedfiles/KAT3200_P_20210308_26.jpg,"<p>Vijayeśvarī, Mahākāla, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-018 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
1476a5f9-783b-42f1-93b2-8b369ebbe22d,ce1b87d2-5004-40cd-aa1d-dc5e4bf81df7,e82b6796-485c-4df1-8a87-31fb7b52abb4,Siṅghinī ,/files/uploadedfiles/KAT3200_P_20210308_16.jpg,"<p>Vijayeśvarī, Siṅghinī, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-008 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
c6ac3983-4b3f-44d3-a3cf-14240436cd2b,a80842ab-c183-4452-a603-59ff0b8b4fe9,e82b6796-485c-4df1-8a87-31fb7b52abb4,Buddha,/files/uploadedfiles/KAT3200_P_20210308_15.jpg,"<p>Vijayeśvarī, Buddha in the <em>bhaviṣyavyākaraṇamudrā</em>, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-007 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
90a7ab44-a0aa-4805-9be9-4a4bb6465057,36dd74ab-4ad5-4890-8215-bb8386234f58,e82b6796-485c-4df1-8a87-31fb7b52abb4,Golden Window ,/files/uploadedfiles/KAT3200_P_20210308_12.jpg,"<p>Vijayeśvarī, golden window, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-006 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
e737420f-4dcb-4de7-b938-6758aab45816,c0dcf480-c32d-4904-a59e-c853cd80567a,e82b6796-485c-4df1-8a87-31fb7b52abb4,Padmapāṇi Lokeśvara,/files/uploadedfiles/KAT3200_P_20210308_11.jpg,"<p>Vijayeśvarī, Padmapāṇi Lokeśvara, view from S; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-005 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
6016b43c-7753-4fa4-81c3-cb0f4a4cd42a,6429f600-8496-4035-9ac3-7e041932a428,e82b6796-485c-4df1-8a87-31fb7b52abb4,Dharmadhātujinālaya Caitya ,/files/uploadedfiles/KAT3200_P_20210308_62.jpg,"<p>Vijayeśvarī, Dharmadhātujinālaya Caitya, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-049,0,,4b849918-9eea-11e9-8b93-0242ac120006
7e4cccf6-b57f-46a2-b288-9125bce79845,8432487f-8914-4c11-b55d-e4f11eea24f2,e82b6796-485c-4df1-8a87-31fb7b52abb4,Dharmadhātujinālaya Caitya,/files/uploadedfiles/KAT3200_P_20210308_61.jpg,"<p>Vijayeśvarī, Dharmadhātujinālaya Caitya, view from E; photo by Rishi Amatya; 2021-03-08</p>

<p>&nbsp;</p>
",,KAT3200-048 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
26286486-3db3-4c49-8d67-be0109837d2c,c556538e-8543-48e3-87d5-a469b4aa6558,e82b6796-485c-4df1-8a87-31fb7b52abb4,Ramyakuṭāgāra Caitya ,/files/uploadedfiles/KAT3200_P_20210308_54.jpg,"<p>Vijayeśvarī, Ramyakuṭāgāra Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-046 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
3a4c2b1c-11fc-47cf-b1a9-3a0cae07e3d6,4f3fa495-2cf9-49be-9a5a-01eb4054089d,e82b6796-485c-4df1-8a87-31fb7b52abb4,Pañcāvalīyukta Caitya,/files/uploadedfiles/KAT3200_P_20210308_53.jpg,"<p>Vijayeśvarī, Pañcāvalīyukta Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-045 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
7495bd18-69be-4ef4-baf0-f90560ba28e3,2b19c051-3cc5-44f3-8dee-638df29b3cca,e82b6796-485c-4df1-8a87-31fb7b52abb4,Jalaharyoparijinālaṅkṛta Caitya ,/files/uploadedfiles/KAT3200_P_20210308_52.jpg,"<p>Vijayeśvarī, Jalaharyoparijinālaṅkṛta Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-044 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
4ffaf094-0ce1-4fed-8188-20c650629a97,bd887235-fde5-4f28-bb8b-504a94ae9b5e,e82b6796-485c-4df1-8a87-31fb7b52abb4,Ratnasambhava,/files/uploadedfiles/KAT3200_P_20210308_41.jpg,"<p>Vijayeśvarī, Ratnasambhava, view from W; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-033 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
f77573bc-b446-421a-90e5-aceb542156ea,63a164ac-eabc-49a3-8bf4-e5d971bed19c,e82b6796-485c-4df1-8a87-31fb7b52abb4,Cikiti Mayaju (female donor),/files/uploadedfiles/KAT3200_P_20210308_40.jpg,"<p>Vijayeśvarī, Cikiti Mayaju (female donor), view from W; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-032 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
01193769-5f63-4edf-b748-81f83d3e4748,2dbdd4b7-4996-411f-94a9-966d54705999,e82b6796-485c-4df1-8a87-31fb7b52abb4,Viṣṇu,/files/uploadedfiles/KAT3200_P_20210308_39.jpg,"<p>Vijayeśvarī, Viṣṇu, view from W; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-031 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
c4aa7d6e-e01f-4af1-a695-4fcbb3c7ac39,ff753fed-0a02-4068-84c8-acb128016478,e82b6796-485c-4df1-8a87-31fb7b52abb4,Bisũ Bhāju (male donor),/files/uploadedfiles/KAT3200_P_20210308_38.jpg,"<p>Vijayeśvarī, Bisũ Bhāju (male donor), view from W; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-030 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
77a163cf-5881-463b-9e81-13434108efe1,77fbea09-259f-407b-bc9e-2f18509e9a1e,e82b6796-485c-4df1-8a87-31fb7b52abb4,Akṣobhya ,/files/uploadedfiles/KAT3200_P_20210308_37.jpg,"<p>Vijayeśvarī, Akṣobhya, view from W; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-029 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
07e5d548-4079-4d9c-afca-fb463277d55e,0b7ee4ca-32ac-4319-8aa3-47b5b3bb6929,e82b6796-485c-4df1-8a87-31fb7b52abb4,Mahākāla,/files/uploadedfiles/KAT3200_P_20210308_25.jpg,"<p>Vijayeśvarī, Mahākāla, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-017 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
eff7c481-8200-4e9f-aeea-c61b16a34f2d,6a11c05c-2225-4617-b129-32b74ec256f4,e82b6796-485c-4df1-8a87-31fb7b52abb4,Buddha,/files/uploadedfiles/KAT3200_P_20210308_24.jpg,"<p>Vijayeśvarī, Buddha in the <em>dharmacakramudrā</em>, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-016 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
d198f5f6-4713-4d16-8414-daa1711d1bc9,fcc7abe9-6e2e-4c73-b865-688cd9b867fc,e82b6796-485c-4df1-8a87-31fb7b52abb4,Amitābha,/files/uploadedfiles/KAT3200_P_20210308_23.jpg,"<p>Vijayeśvarī, Amitābha, view from S; photo by Rishi Amatya; 2021-03-08</p>
",, KAT3200-015 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
23a6c7bf-d5bb-4bf5-b6bd-667143eb6df7,3b2bfc13-13c3-421d-8115-fc6b51107f1f,e82b6796-485c-4df1-8a87-31fb7b52abb4,Akṣobhya,/files/uploadedfiles/KAT3200_P_20210308_22.jpg,"<p>Vijayeśvarī, Akṣobhya, view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-014 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
9a64ffaa-7951-412e-bd38-f1d1ea23e4a4,5abb0fe3-15c5-4b32-ae97-58d296ebdfdd,e82b6796-485c-4df1-8a87-31fb7b52abb4,Śukla Tārā with six arms,/files/uploadedfiles/KAT3200_P_20210308_10.jpg,"<p>Vijayeśvarī, Śukla Tārā with six arms,&nbsp;view from S; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-004,0,,4b849918-9eea-11e9-8b93-0242ac120006
2c4fcaf5-e532-4d06-b283-40720ae2570a,203fd19d-8651-4b91-a283-906bc94f982d,e82b6796-485c-4df1-8a87-31fb7b52abb4,Mahākāla,/files/uploadedfiles/KAT3200_P_20210308_09.jpg,"<p>Vijayeśvarī, Mahākāla, view from W; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-003 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
b57ab3d0-ef59-46e7-8bc3-2d76b43bae92,96cbdd33-320a-42ad-8d6c-f29924b9881a,e82b6796-485c-4df1-8a87-31fb7b52abb4,Sarasvatī,/files/uploadedfiles/KAT3200_P_20210308_08.jpg,"<p>Vijayeśvarī, Sarasvatī, view from W; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-002 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
073dc66a-f68f-4ca5-9d28-94c43955b342,feefa284-c2b4-4ba7-851c-a372f4c91420,e82b6796-485c-4df1-8a87-31fb7b52abb4,Akṣobhya,/files/uploadedfiles/KAT3200_P_20210308_07.jpg,"<p>Vijayeśvarī, Akṣobhya, view from W; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-001 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
7d8fc9ff-6ff1-4739-951b-115d16a08447,92f6d407-8115-4557-8557-7ff612b7919b,e82b6796-485c-4df1-8a87-31fb7b52abb4,Ramyakuṭāgāra Caitya ,/files/uploadedfiles/KAT3200_P_20210308_58.jpg,"<p>Vijayeśvarī, Ramyakūṭāgāra Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-047 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
a6c2417e-e884-4e7f-9404-03ae53296263,ada8020d-9475-4c55-a5ea-6aae8a49fcd5,e82b6796-485c-4df1-8a87-31fb7b52abb4,Kūṭāgāra Caitya,/files/uploadedfiles/KAT3200_P_20210308_51.jpg,"<p>Vijayeśvarī, Kūṭāgāra Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>
",,KAT3200-043 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
968656d0-0dd8-4c4c-bbe0-c27918cf562b,adb204b1-08e6-4ffa-9273-0f9380f441c3,e82b6796-485c-4df1-8a87-31fb7b52abb4,Pañcāvalīyukta Caitya ,/files/uploadedfiles/KAT3200_P_20210308_50.jpg,"<p>Vijayeśvarī, Pañcāvalīyukta Caitya, view from N; photo by Rishi Amatya; 2021-03-08</p>

<p>&nbsp;</p>
",,KAT3200-042 ,0,,4b849918-9eea-11e9-8b93-0242ac120006
