tileid,parenttile_id,resourceinstance_id,social activity description,social activity name,social activities reference types,social activities references,sortorder,provisionaledits,nodegroup_id
7566e4a6-e8d9-4132-955e-b4f7c47f47a2,5a3b1624-6add-48ee-b70f-746e9c950994,df0f0bae-e699-11e9-8bc4-0242ac130002,"<p>a.&nbsp;&nbsp; A text of Nāmasaṅgīti is recited by the Haugaḥ&nbsp;Nāmasaṅgīti Pucaḥ (group) on auspicious&nbsp;days such as the full-moon days&nbsp;on the 1st and 8th day (<em>Pratipad</em><em>ā</em> &amp; <em>Aṣṭamī</em>)&nbsp;of every month.</p>

<p>b. &nbsp; In the&nbsp;evening of the 1st day of Indrajātrā, a Rājakarṇikāra family from Haugaḥ Bāhāḥ comes to this Phalcā and distributes <em>samaybaji</em> to locals.</p>
",None,Local knowledge,"<p>a.&nbsp;&nbsp; Senior member of the Rājakarṇikāra family, male.</p>

<p>b.&nbsp;&nbsp; Senior member of the Rājakarṇikāra family, male, Age: 57 (in 2019 CE)</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
b9a0525f-6630-4e18-8714-bdabdab1b90f,0cbc48cf-c1e3-46c5-b6b8-89502a4c1205,e0a00834-5fbf-11ea-b4c2-0242ac130006,"<p>Umbrellas are offered to the four <em>caityas</em>&nbsp;on&nbsp;the full moon day of Āśvina.&nbsp;This&nbsp;ritual is called <em>cau chāyegu.</em>&nbsp;Amṛta Tulādhara, a descendant of the Caitya&#39;s founder,&nbsp;is currently responsible for placing the umbrella&nbsp;on top of the Caitya on this occasion.</p>
","Offering of a ritual umbrella
",,"<p>Grandson-in-law of Harṣamuni Śākya, Śākya, male, age 57</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
9acd704d-673b-461c-9e23-cdf2cb4062bb,feadc920-8785-453f-9898-13c9b2db83c9,e20b2c0e-e741-11e9-8bc4-0242ac130002,"<p>Three wooden pillars with the statue of Lord&nbsp;Indra atop them&nbsp;top are erected in front of the Phalcā&nbsp;during the annual festival of Indrajātrā. Different <em>guthī</em>&nbsp;are responsible for&nbsp;lifting and positioning each pillar. Lord&nbsp;Indra is worshipped with&nbsp;<em>samayabaji,&nbsp;</em>which is distributed later on that day, usually at some point after nightfall. The festival is organised by the Maharjan&nbsp;<em>guṭhī</em>. A portable metal statue of Viṣṇu is also exhibited on the northern side of the Phalcā&nbsp;and worshipped by the local people with&nbsp;<em>samayabaji</em>&nbsp;(on 14th of the bright half&nbsp;moon to full moon day). This is&nbsp;organised by a Maharjan family living nearby.</p>
",Worship of Lord Indra,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
9143845f-9805-4d80-a584-4426f2f7cf85,07c58a67-4cbf-4518-80c4-32bf01ea7e29,e20b2c0e-e741-11e9-8bc4-0242ac130002,"<p><em>Dāphā bhajan</em> is performed&nbsp;every morning during the whole lunar month of Guṁlā. The main castes who take part in this&nbsp;are&nbsp;Maharjans, Vya&ntilde;jankār and Avāles.</p>
",Guṁlā Bhajan,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
6c1d2205-4d15-4053-8836-c03e4ed78846,7d5ae912-7dbb-422c-820b-8caf99d16d3f,e20b2c0e-e741-11e9-8bc4-0242ac130002,"<p><em>Dāphā bhajan</em> is performed every evening of the whole lunar month of Yaṁlā.&nbsp;The same castes participate.</p>
",Yaṁlā Bhajan,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
fd64dfa4-6121-4f48-b8f5-b7463c906eb5,9af72a4b-dd12-4cc0-b50c-a4fc8bc7f880,e20b2c0e-e741-11e9-8bc4-0242ac130002,"<p><em>Dāphā bhajan </em>is performed every evening during the whole month of Kārtik (= Kaulā punhiī to Kachal ā punhiī).</p>
",Kārtik Bhajan,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
0f1ef00b-03dc-4995-8f0d-555deef879ec,8c6e2525-d853-4ffb-bccf-a5bbc11f0c1b,e20b2c0e-e741-11e9-8bc4-0242ac130002,"<p>The first floor is used by the Tol Reform Committee of this neighbourhood. Local residents gather around&nbsp;the different builidngs of this square to chat and sun bathe.</p>
",Gathering place for community,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
ad24c8af-8a20-4e58-ab8e-57a547760f54,592681be-95e0-4040-acdc-aaecf08ce9f0,e2371888-e6b9-11e9-b125-0242ac130002,"<p>There is no&nbsp;<em>guṭhī&nbsp;</em>for the management of this&nbsp;temple. There is no priest&nbsp;for daily ritual worship of the temple.</p>
",Guṭhī of the temple,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
ad2abcb3-29a4-4132-af61-bb329e2c07c1,a325069b-13f8-4294-904f-24272a5d3b53,e24051bb-caf5-4479-b3e7-e8252a550661,"<p>Although the part of the inscription, where the date was recorded, is severly&nbsp;damaged, its preserved part informs us that a certain donor (name illegible) from Kirtipur constructed the temple, <em>hiti,</em> and one of two <em>phalcās</em><em>, and also</em> established a <em>guṭhī</em> to run the annual and other rituals. However,&nbsp;the <em>guṭhī</em>&nbsp;does not&nbsp;exist and no religious activity is performed in the present-day. Even elderly residents from this area cannot recall any cultural, social, and religious activity&nbsp;taking place in this temple complex.</p>
",Annual and Other Rituals ,,"<p>Inscription from an unknown date inside the sanctum.</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
7a1017fa-d7c4-45bd-a11f-50bfb89130be,3b2e2c67-8ed6-4016-af86-da969b845512,e273afc4-5fc1-11ea-b4c2-0242ac130006,"<p>The <em>saṅgha</em> of the Bāhāḥ has 26 members. Two families perform the daily ritual worships, and the responsibility for this&nbsp;is passed through the <em>saṅgha</em>&nbsp;every 15 days.</p>
","Daily worship
",,"<p>Local knowledge: Member of <em>saṅgha</em>, Śākya, male, age 59</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
0354f29a-98e3-45fd-8fd3-4f1543089e1d,29dd3c37-165b-468d-9cff-41e296dd1d35,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Every year on the day of Indrajātrā (14<sup>th</sup> day of the bright fortnight of Bhādra) a pole is erected to the south-east of the <em>kvāḥpāḥdegaḥ</em> and worshipped.</p>
",Erecting yaḥsĩ,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
99ba0821-35ac-47bc-909e-bf1a6451149b,1efc620c-d492-4333-b479-b2964b6936d5,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Every year on the full moon day of Maṅsīra (Yaḥmaripunhi) anniversary worship of the Bāhāḥ is performed. This worship is performed inside this Bāhāḥ, instead of in the sanctum of the Nīlakaṇṭha Lokeśvara of Dhālāchẽ.</p>
",Anniversary worship,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
77d485f7-4c1a-4d3f-b6bf-df6688ea7c6a,76fe2dec-82b1-4a40-aa59-abe88e10bed3,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>In the Gũlā month of Nepal era year, various chantings are performed and various hymns related to Buddhism are recited.</p>
",Recitation of stotra,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
1c371ec6-f2ad-40aa-b777-0101e14b610d,5ac8806e-3595-41ea-8ebf-f264e590635c,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>The Bāhāḥ has 20 <em>saṅgha</em> members who perform the morning <em>pūjā</em> and evening <em>āratī</em> changing monthly their. There is a tradition that every day the priest first worships Dhālāchẽ Lokeśvara and afterwards worships in this Bāhāḥ.</p>
",Daily worship (nityapūā),,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
2426f806-cf8e-4bce-a42a-585fab7d05e9,005004e8-6ead-4913-812a-fc22515f87dd,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Every year on the 5<sup>th</sup> day of the bright fortnight of Māgha (Śrīpa&ntilde;camī), the <em>saṅgha</em> members of the Bāhāḥ perform the worship of their lineage deity (<em>digupūjā</em>) in Gvārko Domāra, located nearby Bālakumārī temple.</p>
",Lineage worship,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
ddd91275-e82a-4dcc-bbea-c8912b02f5fd,7bcf68f3-b192-4a01-82dd-f22ecfd1d8b3,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Every year on the 14<sup>th</sup> day of the dark fortnight of Caitra, Lukumahādyaḥ of the Bāhāḥ courtyard is worshipped.</p>
",Worship of Lukumahādyaḥ,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
ef74dc33-6ef0-4c71-b326-180690821f4a,e678bab8-fb2f-4945-9ac5-805801bd2b84,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Every year on the day of Śrīpa&ntilde;camī, the anniversary worship of the Dharmadhātumaṇḍala was performed. Now the tradition is partially stopped, only oil-lamps are lighted on the day.</p>
",Anniversary worship of Dharmadhātu Maṇḍala,,"<p>Local knowledge: Member of the saṅgha, Vajrācārya, male, age 39</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
d52e112f-2743-49c1-9407-2001cd62261e,8669fdab-c3af-431a-ad3b-ad5a6bade126,e2e7bd8e-e81a-11e9-b125-0242ac130002,"<p>A <em>śrāddha</em> ritual is performed on an appropriate day in between the full moon day of Bhādra to the dark moon day of Āśvina in memory of&nbsp;previous <em>guṭhī&nbsp;</em>members.</p>
",Sorhaśrāddha,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
46e43255-e5ca-4db0-9336-f1a5c9555b96,c3bd7f86-958e-4144-ae8b-e3297726f392,e2e7bd8e-e81a-11e9-b125-0242ac130002,"<p>The <em>gu</em><em>ṭhī&nbsp;</em>members of this <em>bāhāḥ</em> perform Āgaṃpūjā twice a year:&nbsp;once on the day of Śrīpa&ntilde;camī (5th day of the bright half of Māgha) and again on the&nbsp;5th day of dark half of Āṣāḍha. The <em>gu</em><em>ṭhī&nbsp;</em>members of this <em>bāhāḥ</em> have their own&nbsp;<em>āgaṃ dyaḥ</em>.</p>
",Āgaṃpūjā,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
c71617bb-73c9-4274-bd25-407744dabd7c,134905da-403c-48ed-9f76-dd7bf31bd85a,e2e7bd8e-e81a-11e9-b125-0242ac130002,"<p>On the day of Pa&ntilde;cadāna, a metal image of Dīpaṅkara is exhibited in this <em>bāhāḥ</em>.</p>",Dyaḥbvayegu,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
9d1031da-afcb-4986-b0b5-2c9f3bb2458a,56fe448e-710c-44ff-aa8d-22ace30944c2,e2e7bd8e-e81a-11e9-b125-0242ac130002,<p>The Varṣavardhana Pūjā&nbsp;takes place annually&nbsp;on the full moon day of <em>gu</em><em>ṁ</em><em>l</em><em>ā</em> (lunar month between Śrāvaṇa-Bhādra).</p>,Varṣavardhanapūjā,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
f7fad715-78dd-467e-9ebe-d56abd7f5a95,4c86e4bc-dc2c-4a80-95a6-f540200f4b25,e3074532-e806-11e9-8bc4-0242ac130002,"<p>According to the&nbsp;<em>Bhāṣāvaṃśāvalī</em>, in the age of king Vīradeva, a trader named Sundara went to Ratnākara sea and earned a lot of money. Afterwards he became a Buddhist and created this&nbsp;<em>bahī</em>, where he later died.</p>
","Conversion of a trader to Buddhism
",Chronicle ,"<p><em>Bhāṣā Vaṃśāvalī</em>, Part 2. Kathmandu: Nepal Rāṣṭriya Pustakālaya, 1966 (VS 2023), p. 3</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
d9416161-f8b4-432e-92fe-812d1ce0bb7e,d359f2d5-b6ac-4fcf-acef-e688f6c26025,e3074532-e806-11e9-8bc4-0242ac130002,"<p>The caretakers of the&nbsp;<em>bahī&nbsp;</em>are Vajrācāryas. The annual festival of&nbsp;<em>vihāra</em>&nbsp;takes place on Caitra Śukla 10.&nbsp;</p>
","The annual festival of the monastery
",Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
2ea7ed35-93fa-402c-9599-12d4b61783a7,94ad9668-41bb-4736-b0af-cc9c017756fc,e3074532-e806-11e9-8bc4-0242ac130002,"<p>&nbsp;The feast of the Saṅgha happens on the full moon of Phāguna.&nbsp;</p>
",Feast of the Saṅgha,Local knowledge,"<p>Local information and Laṃsāla, Deviprasāda (ed.)</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
c1b43873-79e3-44b0-ad4b-061fa408504f,616a9b1e-42d0-48d3-b3ac-313bc20c1710,e333b4f4-6caf-11ea-b4c2-0242ac130006,"<p>The Vana lineage of Śreṣṭhas living in Tāpāhiti come to worship at this temple every year on the 14th day of Bālā Caturdaśī. They carry a statue of Gaṅeśa, which they place in front of the temple&rsquo;s Gaṅeśa statue and worship. Once this worship is over,&nbsp;they sit in the Phalcā of the temple and hold a feast.</p>
",Worship on Bālā Caturdaśī,,"<p>Local knowledge: Local resident, Śāhī, male, age 84</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
5f70dc5a-58ca-4192-a3b5-1b6be91a053a,495ebca1-ef59-4e74-9df7-e9e832cae92e,e333b4f4-6caf-11ea-b4c2-0242ac130006,"<p>Locals come to worship Gaṇeśa at the beginning of a ritual activity such as an initiation, <em>Bhīmarathārohaṇa</em>, or a birthday celebration.</p>
","Worship on auspicious occasions
",,"<p>Local knowledge: Local resident, Śāhī, male, age 84</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
547b631d-2675-489f-ab9c-18a834bf77b9,a9748514-3a55-4c09-ba63-78c95c489cf3,e333b4f4-6caf-11ea-b4c2-0242ac130006,"<p>No priest is appointed in this temple. However, Muni Sāhī, a local devotee, worshipped this temple every day&nbsp;for a long time. After his death, the daily ritual worship came to an end. Now,&nbsp;locals visit the temple and worship it as part of their&nbsp;morning walk.</p>
","Daily worship
",,"<p>Local knowledge: Local resident, Śāhī, male, age 84</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
9354ecb0-d667-4d2e-b5b1-a135b5bf4a50,c246639a-04c9-4970-a2e3-6a7198c5bb7c,e36d8152-e695-11e9-b125-0242ac130002,"<p>Daily ritual worship: The <em>saṅgha</em> of this Bāhāḥ consists of forty families.&nbsp;The responsibility for observing the daily ritual worship is handed over&nbsp;to the next member family monthly&nbsp;on the day of the full moon. The family performing the ritual are provided with RS 1000 every month. This is taken&nbsp;from the bank account that was opened in the name of the <em>saṅgha</em>.</p>

<p>Annual worship: The <em>saṅgha</em> members tell us that the annual worship of the Bāhāḥ has come to an end due to&nbsp;financial difficulties.</p>
",Worship,Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
745aa10b-23ff-41c5-92a2-3df3dd8fa3bf,beba8787-e589-4577-b4d9-e314c47c0898,e4596c18-3c68-424b-ad72-eecd068f1ee9,"<p>The <em>Vipada Byavasthapana Samiti </em>of Saugaḥ Ṭola has been using this Phalcā to store necessary equipment which would be required in disaster management activities in the society.</p>
",Use for Social Welfare,,"<p>Local Knowledge, local resident, Vaidhya, male, age 79</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
4c06603d-ecb1-4b16-af3e-2d16e76fc40d,ace812e7-42fa-44a5-911b-85a91168c170,e4596c18-3c68-424b-ad72-eecd068f1ee9,"<p>During the Buṅgadyaḥ jātrā, there used to be a tradition of displaying the mask of Bhairava in different places. When the chariot of Buṅgadyaḥ reached Sundhārā, such a Bhairava mask would be exhibited in Saugaḥ Phalcā. This activity is not in practice any longer.</p>
",Bhairava mask exhibition,,"<p>Local Knowledge, local resident, Pradhāna, male, age 80</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
b1861a85-1b6d-4075-a7a5-283c74ae3abe,c263e5b7-39ec-48a5-b906-0734e8a6c559,e499ec9a-e66e-11e9-8bc4-0242ac130002,"<p><em>Bhajanas&nbsp;</em>(devotional songs) are&nbsp;performed throughout the months of Guṃlā, Yañlā and Māgha. Along with other <em>bhajans</em>, hymns to Nāmasaṅgīti are also recited here.</p>

<p>According to local residents, this was the first <em>phalcā&nbsp;</em>in Lalitpur where women were permitted to take part&nbsp;in the recitation of&nbsp;Nāmasaṅgīti.</p>
","Singing of bhajanas (devotional songs)
",Local knowledge,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
93d4abf3-0145-454a-92de-fbca9a94d324,f79d836b-7694-4488-ae29-675a6128d38e,e4d19336-e8d3-11e9-b125-0242ac130002,<p>The daily ritual worship is performed by a Rājopādhyāya family residing in Tailāko Ṭola.</p>,Daily worship (nityapūjā),,,0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
deb86821-e4f5-4282-aebb-743e8112b350,1f23c014-c1cc-476a-8428-7ea8085c2fe1,e4dcd814-3927-11ea-a19a-0242ac130006,"<p>The annual worship of the <em>bāhāḥ</em> takes place on the 3rd day of the bright fortnight of Vaiśākha. The reconstructed <em>bāhāḥ</em> building was inaugurated on the same day in 1956.</p>
",Annual worship,Local knowledge,"<p>Local resident, Nyāchyõ, male, age 55</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
e19ea062-2836-481a-9e8e-3099c9b9d0ab,31cefb0a-76d6-4c80-b2da-1d6233f39c22,e4dcd814-3927-11ea-a19a-0242ac130006,"<p>A Vajrācārya priest from Nyākhācuka perfomrs the daily worships.</p>
",Daily worship,Local knowledge,"<p>Local resident, Nyāchyõ, male, age 55</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
f50ae1d4-3ea4-4598-909a-6eafe644c12d,d9b8a6ff-1b19-44e9-aebb-84ce1e46c385,e4fe41d3-ce80-44ea-a77d-df8e00c5ea57,"<p>Every morning from around 4:30 AM&nbsp;<em>dāphā bhajana&nbsp;</em>is sung in this Phalcā.&nbsp;The&nbsp;<em>Nāmasaṅgīti&nbsp;</em><em>guthi</em>&nbsp;manages all the expenses and other necessary management for conducting the&nbsp;<em>Nāmasaṅgīti</em>. Hakatvāḥ Maṇkaḥ Khala manages and supports all activities related to the&nbsp;<em>dāphā bhajana</em>. Buddhist hymns are sung throughout the month of&nbsp;<a href=""https://danam-dev.cats.uni-heidelberg.de/glossary/meaning/Gu%E1%B9%83l%C4%81/"">Guṃlā</a>.&nbsp;</p>
",Recitation of hymns (bhajana gāyana),,"<p>Local resident from Maharjan caste, male, aged 47</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
46a5127e-e590-4786-9f0c-f65399de49cd,0278962c-9451-46d0-afb5-35fd3d21955e,e5aeceb8-4297-11ea-b44d-0242ac130006,<p>The descendants of&nbsp;Harṣamuni offer a&nbsp;ritual umbrella&nbsp;to the Caitya on the full moon day of Āśvina. This&nbsp;ritual is called <em>cau chāyegu</em>.</p>,Offering of a ritual umbrella,Local knowledge,"<p>Grandson-in-law of Harṣamuni Śākya, Śākya, male, age 57</p>",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
8438a126-0115-45e5-a78b-3be5bbf13804,9748d2ec-0aa9-42c5-a290-e23a15c7bf35,e5aeceb8-4297-11ea-b44d-0242ac130006,<p>The descendants of Harṣamuni Śākya perform the&nbsp;anniversary ritual worship of the Caitya&nbsp;on the full moon day of Vaiśākha.</p>,Annual worship,Local knowledge,"<p>Grandson-in-law of Harṣamuni Śākya, Śākya, male, age 57</p>",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
f8ab7850-8e95-46a9-b62b-d3e92f7e783e,e0e63954-ee51-4d0c-9dca-f48bd1796542,e5d8a76a-e671-11e9-b125-0242ac130002,"<p>On the day of Śrīpa&ntilde;camī, the statue of Ma&ntilde;juśrī in the&nbsp;<em>phalcā</em>&nbsp;is&nbsp;worshipped by the locals. Once&nbsp;<em>pūjā&nbsp;</em>has been performed,&nbsp;people&nbsp;traditionally&nbsp;write words that they have chosen themselves on the wall of the<em>&nbsp;phalcā</em>. Young children or teenagers&nbsp;approaching school exams are particularly encouraged to write words on the wall.</p>
",Worship of Mañjuśrī and writing words on the wall,Local knowledge,"<p>See object picture of&nbsp;Ma&ntilde;juśrī statue</p>
",0,,fb0a49c4-b8f7-11e9-b8a9-0242ac120007
