tileid,parenttile_id,resourceinstance_id,historicaldetailimage,historicaldetailimagecaption,Historical Event Description,historical event name,historical event category,sortorder,provisionaledits,nodegroup_id
75ff7e73-8dde-46f1-b76a-a37349bf7064,c29f464f-5261-4332-a93b-62b8de47889b,e862d312-eb57-11e9-8bc4-0242ac130002,,,"<p>The <em>gumbā</em>&nbsp;on the east of the&nbsp;<em>bāhāḥ&nbsp;</em>was renovated by Lalitpur Sub-metropolitan City and donations of local people.&nbsp;</p>
",Renovation of Gumbā,Donation,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
9dda0b50-a0e5-4568-bd95-3b926fb3789b,fe97e762-28d1-4986-b21f-a34e599c9887,e95e1763-b6b3-4c0a-a4e1-53b38bc7b043,,,"<p>A ceremony was scheduled for the Indian Ambassador Ranjit Roy to inaugurate the Phalcā in 2016 CE (VS 2073 Āṣāḍha). An inscription recording the scheduled inauguration event was also prepared, however the planned ceremony did not take place because the Ambassador did not attend it.</p>
",Planned inauguration from Indian ambassador,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c45f1118-953a-4058-aee4-189e552c63ea,75015db4-fe10-4fea-ba7b-a153d3bd1bf4,e95e1763-b6b3-4c0a-a4e1-53b38bc7b043,,,"<p>The Indian Embassy donated twenty-five lakhs twelve thousand Nepalese rupees to reconstruct this Phalcā. Additionally, 142 local community members provided some financial support. Candra Maharjana (who was a member of the Parliament from Lalitpur-2) inaugurated the newly reconstructed Phalcā in 2016 CE (VS 2073 Vaiśākha).</p>
",Reconstruction of the Phalcā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
6a28ebe1-ba2a-4705-86e0-5581028d06b3,c9d93405-d615-436d-a181-4e2694f61274,e95e1763-b6b3-4c0a-a4e1-53b38bc7b043,,,"<p>The Phalcā was repaired by local residents.</p>
",Repair of Phalcā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
a6ca326e-37cc-4501-995a-8c235f540601,a566f2b5-68e6-49ed-88dd-3090ca3eb1f8,e991cf24-3051-11ea-a67f-0242ac130002,,,"<p>Devarāja Vajrācārya built the Dharmadhātujinālaya Caitya in the courtyard of his house.&nbsp;</p>
","Construction of a dharmadhātujinālaya caitya
",Initial construction/creation,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
045ed67b-2a6e-44ef-b09c-b40eb5c77890,203f7c77-5dea-438c-8df7-b28ef2f79452,e991cf24-3051-11ea-a67f-0242ac130002,,,"<p>Devarāja Vajrācārya built the&nbsp;Akṣobhya shrine. Its inauguration&nbsp;ceremony lasted&nbsp;a whole day and night.&nbsp;&nbsp;</p>
","Construction of Bāhāḥ
",Initial construction/creation,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
af81d12a-f83c-4ca4-9ad0-be91bfbada02,d5c281e1-7e31-45c4-91e3-9f64b7bae091,eb386850-e4f3-11e9-b125-0242ac130002,,,"<p>12 <em>mohara</em>s were donated by&nbsp;Rameśvara Bāro, Kausiṁha Bāro and other Bāros for the annual worship of the temple<strong>.&nbsp;</strong></p>
",Donation of the temple,Donation,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
942f43bd-f245-4c09-8e57-d58fb78f538d,1aeb2e9b-daa1-4857-b180-47677fbec46a,eb54e4f6-e4e6-11e9-b125-0242ac130002,,,"<p>A Nāmasaṅgīti shrine was established on the eastern wall of the Phalcā.</p>
",Nāmasaṅgīti ,Restoration/repair,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
11b6eda3-977d-4b64-9c55-acaf8d368079,b04ec4de-8161-4a9f-82a8-4b00f757b004,eb54e4f6-e4e6-11e9-b125-0242ac130002,,,"<p>A statue of&nbsp;Guru Lekhamāna Maharjana, who used to recite <em>Nāmasaṅgīti </em>in the Phalcā, was donated and erected.&nbsp;</p>
",Placement of stone statue of Guru Lekhamāna Maharjana,Restoration/repair,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
56ff2e5a-2486-4835-a8bc-03e14e92b09d,9cf033d4-dbd9-4724-aa24-b53a7e781e40,eb54e4f6-e4e6-11e9-b125-0242ac130002,,,"<p>The Phalcā was renovated, and the sloped and tiled roof was replaced by a concrete slab roof.</p>
",Renovation of the Phalcā,Restoration/repair,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
e3236025-aba5-4aa2-bf65-882800cbfbb8,a275453b-b455-4b1a-9d49-023841139b6c,eb54e4f6-e4e6-11e9-b125-0242ac130002,,,"<p>The Phalcā was reconstructed by Lalitpur sub-metropolitan city. The concrete slab roof installed in 1984&nbsp;was replaced by a sloped and tiled roof.</p>
","Reconstruction of Phalcā
",Reconstruction,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4da18b16-5182-44b1-9ecf-689af6458b9d,1e0a4de9-3a34-48e2-b32d-60625c8e8423,ebab7d45-3764-4565-8468-5b6228068d73,,,"<p>Inscription on the western side of the north-eastern pillar (DLK0040-001). The text is very eroded. It contains 3 or 4 lines.</p>

<p>According to D. R. <strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/art%20and%20archite/titleCreatorYear/items/C5E2WSPS/item-list"" target=""_blank"">Sharma</a></strong> (2012: 125), one can read &#39;... ko vira khambā&#39;, which would translate as &#39;the hero pillar of ...&#39;.</p>
",Installation of pillar,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f9e04f63-3d71-49b2-b2b9-df14623f95e9,b558b095-d1d0-4adb-91e9-3d317924cafd,ec53aef0-70f0-11ea-b99f-0242ac130006,,,"<p>A group of Tāmrākāras offered a wooden <em>toraṇa </em>to Ugracaṇḍī.</p>
",Offering of a wooden toraṇa ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
0ded9f9a-3a49-4a88-80a8-981c68ccb07f,73d19574-dff2-4df7-9fb7-2dfb4b83b45c,ec53aef0-70f0-11ea-b99f-0242ac130006,,,"<p>NS 822 (1702 CE) is written on the three struts which support the temple&rsquo;s upper roof. Since no further information other than this date is mentioned there, it is unclear whether the date refers to the initial construction of the temple, its renovation or addition of the second roof.&nbsp;</p>
",Unspecified event,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7d289bd2-e98b-473d-81d5-8cc85e3a39a9,33e0add8-660a-474d-beee-865999e300a8,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7e243a12-3655-4707-95b3-8e933673119d,8540d5db-3c95-4702-855a-4c8410b3a704,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
9d1d42c3-aa98-463f-a973-b9ea0c86c236,97007ab3-c9e4-44e3-a68c-f9a9826eb1cd,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
09365078-3f22-4e9f-a820-1ffb55b15e7b,e9fdc2a2-74a4-4278-80c6-0d4ac320261a,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
cce7a31c-44a8-467d-a9b6-31cc5b7661dc,b9577eed-fff1-4972-a65b-485c3c73e127,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
2060607c-2703-480e-ae85-8f6ab63f6a75,c4fc2aef-fd5e-46df-8480-036b757201e8,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7f926b9b-cc65-4086-8b69-07e776a17d61,52282a5a-c9bc-418e-b1c7-14027bdb7c06,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
69314f12-5b0b-4934-b9c5-89773a117cb4,e93641ac-4d88-4609-8a90-2c137081ab81,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c8bdec5d-8745-4dc1-b8bf-253708da6114,962c1ebb-4afe-467c-88d6-2c7ea83fcc48,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
ea2db5b6-3157-45f2-95c3-5c0aae0c8b0f,f47443c1-02c5-4f37-adba-799b320df070,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
bce61eb7-c5ff-45c0-9067-95026b031697,35597232-ec7c-4d95-a6fe-6b722e457225,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
0829d5a3-9940-45d6-813d-ce97992eb4e5,e46f77a8-89d7-4615-a754-f3ef1d5d48b0,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
56be19a0-d054-4c6d-a378-8ac8f6415085,58ed3afc-2cf2-4ba3-af26-f27cb9f61d6a,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b9bc9691-3c0c-4ac3-b13a-e68eadd6a506,943dd757-4829-4f89-970a-21df52f2e5fc,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
eebed8e2-6ad3-47de-91c0-a02a3bb0391c,a70f8979-0db0-4bd7-9a22-c08ebdd81fbe,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7a53b165-ce5a-4385-b655-7d6cfcb937e5,84340d98-774a-4f37-b06c-e09dd9dcac59,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
d08d8bcf-b458-4885-8c08-7e14259c31c4,cbed5a42-3bf1-4099-a3aa-324ff8bc5d0b,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b18a9557-4e24-4f1f-b4ac-ac6535b70ac1,f29ff550-b0fc-4bb9-ab7f-9fa0bb2ccecc,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
161b8f20-689a-49b3-aa88-6ddee3bb4ab3,bfd2f25d-4543-4465-afeb-fe50379fcc83,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
fb07eb28-74e6-46ff-b79c-212aa6be6225,450174d9-585d-4ead-96f3-c8ad43420829,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
96da87bb-beeb-4841-a9c2-405a35435fba,12af2c3b-ff5c-4083-aa03-2bb4bc02c169,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
ccb869cd-62b0-40a8-a1bc-6204a1cb1890,acb6719b-9d59-4cad-9f71-ba6d314c99c9,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
96a9921e-61d1-46b2-b031-e6d6342715c1,d4355554-9325-4871-8423-10b9327653c7,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
fe86774d-9380-4851-a8d9-7ab247d124cd,2e0c6dc8-5895-4cc1-a61d-6d936844b437,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
82834035-b7fe-49d4-9d19-44025e6f8933,99355b35-d5d7-4f28-8013-b6abf5475f2a,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b44ea928-3569-4a49-989a-7dd681be4666,02c8b7ee-61f3-488f-add2-beb498d89c06,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
7dc0fc09-001d-4b23-b9bb-eef394480f31,34f70759-35b1-4cd6-b72d-e4820d7e39cc,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be determined,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
4ba86687-04be-496e-88a2-ed6d572f66ce,422a4d7f-f6b7-4f5f-a5b7-832ffa536572,ec53aef0-70f0-11ea-b99f-0242ac130006,,,,to be specified,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
d8d4154d-79d0-49c7-bc4b-2520efc87153,d6a09b77-c7af-4e2a-ac84-6804d3023592,ec53aef0-70f0-11ea-b99f-0242ac130006,,,"<p>Gajusiha Bhāro, Mānasiha Bhāro, Danasiha Bhāro, Rājarāma Bhāro and other Bhāros jointly offerd a wooden <em>toraṇa </em>to Ugracaṇḍī.</p>
",Installation of a wooden toraṇa (B),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
728c41e1-3ace-40bf-8335-f80b8ec59c96,365c9e77-b4f8-4712-aa18-27b3adb9956e,ec58b581-a7d0-4a3c-a45d-a7a83107b3d1,,,"<p>The inscription affixed to the southern side of the plinth of the Devala records that a certain Lakṣmīdhal(ra) from the Vaṃthva Ṭola, Kirtipur established a statue of Dāmodala(ra). He also endowed eight <em>ropanīs </em>of land to sponsor renovation of the Devala and carry out annual rituals there. A group of four Bhāros (Śivaśankara Bhāro, Maṃdiri Bhāro, Bade Bhāro and Mukuṇdasiṃ Bhāro) are mentioned as caretakers of the Devala. The inscription also records the position of the planets, and people to be invited and the list of things to be managed for the annual rituals. Although the inscription does not explicitly mention about the construction of the Devala, the context suggests us that it was installed to record the initial construction of this monument.</p>
","Initial construction of the monument, installation of a Dāmodara statue, land endowment and appointment of caretakers",,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
16549897-3c0a-40ce-821d-6fa89cea91db,4d7a9fea-15da-4332-83d5-91ae912c7459,ec58b581-a7d0-4a3c-a45d-a7a83107b3d1,,,"<p>A Maharjana family living in one of the houses that lies to the north of the Tulasī Devala established these four statues of Gaṇeśa at this monument (please see the description and monument objects above).</p>
",installation of four statues of Gaṇeśa ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c0cbdaee-a68e-4b47-a902-7568359baae0,5f179e30-2fa5-4ed3-b903-20da06c2efd1,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>Sugatarāma Bhāro and his wife Śivadūtī from Pulchoka granted lands from five different areas as well as&nbsp;twenty rupees of cash to maintain the temple and run its annual rituals.</p>
",Land Grant ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
cd3cea27-890c-4a89-81ea-0858f61a373e,49e2eb73-66c5-40b5-b221-65230a2a3042,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>An undated inscription was installed on the capital to praise&nbsp;Buddha, Prajñāpāramitā, and Lokeśvara. It doesn&#39;t record any events.<br />
<br />
मन्दिर थमाइएको एक थामोको मेथको सतहमा उत्कीर्ण यस अभिलेखमा तिथि मिति लेखिएको छैन । यो कुनै घटन उल्लेखित अभिलेख नभई बुद्ध, प्रज्ञापारमिता र लोकेश्वरको प्रशस्ति लेखिएको अभिलेख हो ।&nbsp;</p>
",Praise of Triratna ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
511ad3b4-e6aa-421c-a874-a45a7dad09d5,18f223a9-e2aa-4932-90e2-2fd6a1af5084,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The temple&nbsp;was seriously damaged during the 2015 CE earthquakes.</p>
",The Earthquake Damages,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
91a71929-d8ed-4025-bedd-209a66043e3f,5de6251e-121e-40a6-b6ee-039a61202e53,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The main statue (Buddha, Prajñāpāramitā, and Lokeśvara) of the sanctum was stolen between 1979 and 1982. &nbsp;</p>
",Thievery of the Triratna Statue ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
09caafd8-8686-4df4-bb58-4c914e8bdbf6,a6a70b31-8d8c-4ea4-b9d3-1de04ba5814a,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The temple was demolished up to its&nbsp;mid-section and rebuilt by the Department of Archaeology.</p>
",Rebuilding of the Temple ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
1e9bef8e-b1eb-472a-8f52-be60c44c1c4c,48cdecd9-46ad-4b3e-b7dc-04f21825a77c,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The temple was renovated&nbsp;by the joint efforts of the Department of Archaeology, Kirtipur Municipality, and the local community.</p>
",Renovation of the Temple,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f6668629-7491-4d60-a335-ae63066685c5,9d4e23b5-9a13-43bc-8c32-fac7d5fe6912,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The statue of Ratnasambhava was stolen in 2008 CE. In the following year, a newly made statue was installed in its place by the locals.&nbsp;</p>
",Replacement of a Stone Statue,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f520e97d-70a2-4b70-811e-ed6b0837aaf8,6e4241c4-21e9-4a06-865b-14568f6c602a,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The construction of the temple started.</p>
",Beginning of the Temple Construction ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
1b384cce-933f-4933-9b04-a5db2cf26160,e19e5db8-dbe5-4f04-93ef-65785649348c,ec8d43e6-bcd6-4904-b80e-436fcc0bfcea,,,"<p>The construction of the temple was completed. King Śrīnivāsa Malla attended the opening and consecration ceremony.</p>
",Temple Construction Completed,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
3df661de-470c-4d8f-9f6f-557cc880b362,d722da84-5d96-4602-b262-49bb13dd065e,ecd19c3d-9488-4859-83b4-482e26daa713,,,"<p>The phalcā&rsquo;s former&nbsp;structure was in a dilapidated state by 1986 CE and only the Gaṇeśa Shrine was left standing. <a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV""><strong>Shokoohy and others </strong></a>(2014, 324) have published a photo from that time. In the early 1990s, the <em>phalcā</em> was reconstructed as a concrete structure.</p>
",Reconstruction of the Phlacā ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
2d24e0e7-d089-47b8-a265-0bc027188e8c,8c031edc-0553-4df6-850d-ac30e7e63f32,ecd19c3d-9488-4859-83b4-482e26daa713,,,"<p>A copper plate inscription records that a group of people from Bhutigāma Ṭola made the golden repousse cover for the Gaṇeśa Statue. The copper material was donated by a Kṛṣṇasiṃha Bhāro.&nbsp;</p>
",Offering of a Gilt Gaṇeśa Statue,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
e40c2421-c1bc-4970-b1c7-7e1ee0da6978,364c7a4b-b2ad-4613-9625-fe4cc9a348bd,ece92710-65d8-47be-b6bf-126099f3d742,,,"<p>The Phlacā was rebuilt by the joint effort of local people and the then Lalitpur Sub-Metropolitan City.</p>
",Reconstruction of the Phalcā (A),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
2c5c0db3-9916-4726-a36b-bf83fc6b9c58,a7f5f79c-8457-438d-a72b-03cd499d6c2d,ece92710-65d8-47be-b6bf-126099f3d742,,,"<p>The monument was seriously damaged in the 2015 earthquakes.</p>
",Damage suffered from the earthquakes,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
db8c9a03-ca43-4ab1-be92-3645377cd6ba,2cd0d563-baf4-4f2f-99f3-8c5679677b4b,ece92710-65d8-47be-b6bf-126099f3d742,,,"<p>The Phlacā collapsed in 1988 CE.</p>
",Collapsed,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
a000da99-0066-47cd-92f4-1c4e8c71715b,f64daf1a-4248-4bd1-bf1d-0d61064bca74,ece92710-65d8-47be-b6bf-126099f3d742,,,"<p>The Phalcā was constructed in 1760 CE.</p>
",Construction of the Phalcā,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
a648e4c3-5833-46b6-a127-ac58179204f8,e951cb96-66de-4afc-96ae-e23296cbdff7,ece92710-65d8-47be-b6bf-126099f3d742,,,"<p>The monument was rebuilt by the Lalitpur Metropolitan City.&nbsp;</p>
",Reconstruction of the monument (B),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
2a814545-a234-4f69-83fc-fa0c47949b68,c3dcce93-941f-4929-b87f-8ef44dfdfc3d,ee6be98a-0ace-4c06-bb8c-a47c941fced7,,,"<p>Vyaṣāsĩ Jyāpu and his family members from the Guitaḥ Ṭola constructed a plinth encircling the Temple and offered <em>cākaḥdalū</em>.</p>
",Construction of plinth and offering of a cākaḥdalū,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c7222f00-5259-435b-9e15-de413e669dcc,5894fa3f-ef84-4fae-97ff-09f4268b5fa2,ee6be98a-0ace-4c06-bb8c-a47c941fced7,,,"<p>In the memory of his father Bhimasundha (Bhīmasundara) and mother Siri (Śrī) Thaku, a certain Simicī sponsored to warp the <em>toraṇa</em> and main door in brass.</p>
",Wrapping toraṇa and main door in brass,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
f678247f-9cd2-4f9b-b4af-e615cbf5200a,27353eec-c26f-4b3e-a5ae-777fd0b60bfa,ee6be98a-0ace-4c06-bb8c-a47c941fced7,,,"<p>A certain Khidavi Bhāva, his wife and sons renovated the bell (placed in front of the Temple) which had suffered damages during the 1934 CE earthquakes.</p>
",Renovation of bell,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
a9d3c822-da05-4b6f-99d3-157260c43e7b,102d214b-2583-4ee8-ae69-a13abbfd943a,ee6be98a-0ace-4c06-bb8c-a47c941fced7,,,"<p>The Temple as well as the bell placed in front of the Temple had suffered damages during the 1934 CE (NS 1054) earthquakes.</p>
",Suffered damages during the 1934 CE earthquakes ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b9fb6029-510e-4cb3-8246-f5463d0e62bd,3ba1e3d0-fddc-4507-9a2a-ed438a2ef872,eed34321-7e6d-44a6-840f-68589d631b8b,,,"<p>The Śākya family plastered and coloured the temple&nbsp;in 1998 CE.</p>
",Plastering and Coloring the Temple,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
b6dbd7fd-6f5e-4bf0-83a8-51b3d926d06c,07f74eff-9cc5-4c70-9b7c-23c048eb4e6f,eed34321-7e6d-44a6-840f-68589d631b8b,,,"<p>According to <strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/locke"">Locke</a>&nbsp;</strong>(1985,290), the temple was renovated in 1979 CE, however he does not refer to any sources.</p>
",Renovation of the Temple (B) ,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
9834acdc-e865-4253-aacf-a1349fba698a,62ea0334-910c-4e88-b309-7f6ab97f1058,eed34321-7e6d-44a6-840f-68589d631b8b,,,"<p><strong>Prusha (1975,45)</strong> has&nbsp;mentioned that this temple was renovated after 1934 CE, however he does not refer to any sources.</p>
",Renovation of the Temple (A),,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
c81439af-cd57-4048-8218-d94104880d04,cb522f4f-2ac0-4282-b79e-8c67732e2fc8,eed34321-7e6d-44a6-840f-68589d631b8b,,,"<p>According to a member of the Śākya family, previously there was only a statue of Mahāmañjuśrī in the sanctum. When the temple was renovated in 1934 CE, the other statues of Vajrapāṇi Lokeśvara, Karuṇāmaya (Lokeśvara), Nāmasaṅgīti, Basundharā, Amoghasiddhi, Lokeśvara, and Svayambhu Caitya were installed.</p>
",Installation of Other Statues in Temple,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
0714c07c-4b5a-4cc1-8356-11a2c39665a0,7dad9610-40bc-48a4-8883-c5015890750c,ef590bc6-cbf6-4903-a8ad-37a529030f6f,,,"<p>Vāsaḥ Hiti was repaired through the initiative of Jayarāja Śreṣṭha.</p>
",Repair of the Hiti,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
92554e6a-c351-47f8-9666-5d581d0441a0,194a06d3-a298-43c9-8d0c-c95a9599b399,ef590bc6-cbf6-4903-a8ad-37a529030f6f,,,"<p>PURPP (Pro-Poor Urban Regeneration Pilot Project) and Lalitpur Metropolitan City installed this introductory signboard at the <em>hiti</em>. Its date is not mentioned.</p>
",Installation of Introductory Signboard,,0,,ff5966a4-a321-11e9-8e7b-0242ac140004
